TaxMPD,TaxMNTD,TaxDis,TaxPos
0.385349856614224,0.0268077601410935,1.68920621784906,0.388596785618131
0.381936666994138,0.0206349206349206,1.68057128353339,0.359708733634839
0.382698272353445,0.028042328042328,1.68371591265217,0.402040637404809
0.39288263885965,0.02663139329806,1.705484885367,0.379242392724316
0.388458716631864,0.02210433244916,1.69543639003442,0.389644751543986
0.385418608096419,0.0235294117647059,1.69029158255175,0.341551844473707
0.386016893353651,0.0258178603006189,1.69089662626229,0.395193598932686
0.387793853427896,0.025,1.693819079031,0.371826887693638
0.39679063905036,0.0256410256410256,1.7152146041994,0.349059672134262
0.391877979910198,0.0249122807017544,1.70402875796519,0.312302590611552
0.382586629582372,0.0244206773618538,1.68219339416985,0.412165501629855
0.393697328437874,0.0279683377308707,1.70680258158416,0.343239048994051
0.391478035458038,0.0263157894736842,1.70305817843539,0.343791096175607
0.390749851455734,0.0295111111111111,1.70158184314854,0.370952576238514
0.385862884160757,0.0285460992907801,1.68984190051523,0.39945707705316
0.391204925241865,0.0291996481970097,1.70176020057229,0.356398697147239
0.389916681870705,0.0232804232804233,1.70038127122046,0.452595190921056
0.389404970182666,0.0229885057471264,1.6991078482291,0.340413275331052
0.385168343789033,0.0264550264550265,1.68853587452733,0.420200340446707
0.395750443243847,0.0263852242744063,1.7137677729318,0.362639774822102
0.391779069548695,0.0268788682581786,1.70491497091906,0.373424209784104
0.390808683979077,0.0271929824561404,1.70080409700452,0.371905315454739
0.394710009970465,0.0270557029177719,1.71112462514584,0.358693887839784
0.387527082674875,0.0244328097731239,1.69528192074345,0.389370600067763
0.387688319064829,0.0260034904013962,1.69425617684562,0.364053405265689
0.394717502417461,0.0239720034995626,1.71008409813795,0.390603833149063
0.387362403454357,0.0253968253968254,1.69348870977812,0.372886178463212
0.392297278629645,0.0237970253718285,1.70497288845373,0.349079698287227
0.391833794132645,0.0257495590828924,1.70523277730618,0.379726149878158
0.38017861236252,0.0231040564373898,1.67732413535645,0.365544651359018
0.387379669030733,0.025886524822695,1.69389391094039,0.387112383662613
0.391296579178818,0.0252631578947368,1.70182516913898,0.389178172348091
0.38938061465721,0.0262411347517731,1.69864636781291,0.416044548545954
0.39543804202645,0.0272325375773652,1.71199456559174,0.323333568185505
0.38877288033561,0.023342175066313,1.69602440657745,0.424600323297434
0.388928443457907,0.0198768689533861,1.69765796438664,0.435310185893037
0.380637352245863,0.0214539007092199,1.67828774425376,0.414888503110237
0.390680437195478,0.0261715296198055,1.70125727884285,0.332989261752063
0.389697727167523,0.0298245614035088,1.69883140192994,0.354280964734214
0.394058111157158,0.0274715660542432,1.70908488676296,0.358250633719601
0.385389898989899,0.0220444444444444,1.68966312017466,0.384446067794519
0.395682345989474,0.0273996509598604,1.71222782833322,0.365602200881885
0.394960212201592,0.0272325375773652,1.71174643267736,0.348806461012921
0.387779964912771,0.0219876868953386,1.69537242280619,0.352690543568528
0.390648699763593,0.026063829787234,1.70150575909692,0.389621296866876
0.38674988179669,0.0271276595744681,1.69202705033366,0.385195417124014
0.391554866840707,0.0237467018469657,1.70333869242976,0.373261854485292
0.389944208037825,0.0273049645390071,1.70042978914568,0.403882124882339
0.392481599777809,0.0236842105263158,1.70661522665734,0.42447513331172
0.392533438681641,0.0249336870026525,1.70636572958495,0.384683966468445
0.391481877599525,0.0243555555555556,1.70358217200524,0.376116148013737
0.388871915937601,0.022280701754386,1.69683662151023,0.339847210738473
0.385931914893617,0.0230496453900709,1.69125616480362,0.334258147938886
0.389339810975695,0.0239226033421284,1.6991841039038,0.360780456752975
0.392726010276351,0.0270175438596491,1.70610629912837,0.397788461428003
0.393167409748481,0.0249336870026525,1.70619923457042,0.376380550583064
0.388945952555637,0.0242263483642794,1.69777199125754,0.357404195526955
0.393934947419907,0.0242263483642794,1.70998034289406,0.31970986731358
0.388641194950806,0.0235190097259063,1.69596912473875,0.418735636305839
0.386747692494819,0.0268077601410935,1.69248720916861,0.411954840344691
0.384019858156028,0.0226950354609929,1.68657564656145,0.370000507820675
0.388775809356284,0.0239226033421284,1.69771794347562,0.384994936089651
0.387743735224586,0.0264184397163121,1.69402904361588,0.346149556718868
0.384286171153376,0.0252873563218391,1.6870598812546,0.353083094943571
0.388021945805587,0.0237467018469657,1.69534469610246,0.353207099495961
0.385761535186823,0.027689594356261,1.68937545092908,0.388388049559576
0.387413863275932,0.0259259259259259,1.69259554508472,0.360625406918022
0.385872603977004,0.0258467023172906,1.69106772194888,0.405837976195533
0.385964219199729,0.0258178603006189,1.69070349080617,0.406314435918943
0.394511906639331,0.0270944741532977,1.71103427770853,0.355812065922883
0.383168078507615,0.0236842105263158,1.6845436160516,0.389118971057771
0.393149099662084,0.022280701754386,1.7064539834214,0.327950972431415
0.391168209237003,0.0248468941382327,1.70310193404435,0.312535862453138
0.393113229267394,0.0220472440944882,1.70739541703389,0.371153886644626
0.392110638297872,0.023936170212766,1.70551454517977,0.311175519255662
0.383004218713499,0.0219895287958115,1.68353225084077,0.386737028854716
0.388745269205039,0.0241622574955908,1.69643275265384,0.349215810053632
0.387683172555644,0.0226912928759894,1.69491632877542,0.36638406153644
0.388964764753466,0.0231653404067197,1.69811066060122,0.378017213996742
0.389827688651218,0.0307555555555556,1.6996229752208,0.365121444189979
0.383246553361496,0.0236331569664903,1.6839231142526,0.366183432409346
0.387493650883233,0.0254641909814324,1.69450957694826,0.33858999252142
0.391221589594038,0.0228070175438597,1.7017824111678,0.380499232826239
0.39028841607565,0.0218085106382979,1.70102330653238,0.38294574477488
0.395940327708486,0.026525198938992,1.71222255701269,0.395127220792774
0.387325785390869,0.0267370272647318,1.69351960981409,0.39946729436138
0.387608793820559,0.0252444444444444,1.69386974582283,0.387009220880306
0.390958852656507,0.0291448516579407,1.70257932804021,0.364483143275859
0.381665773453711,0.0239092495636998,1.68012161227235,0.386235493519854
0.39347013303191,0.028494623655914,1.70865458988333,0.393991138135372
0.394799596660502,0.0290552584670232,1.71064419801794,0.360779550175357
0.391067379679144,0.0254222222222222,1.70337637620653,0.359160091878489
0.39304731028869,0.0292768959435626,1.70660868762804,0.409461665223981
0.388182953700195,0.0253968253968254,1.69544520547386,0.403523113410217
0.38620330413423,0.0251336898395722,1.69046890130059,0.417047897864923
0.380024865312889,0.0190726159230096,1.67655883295557,0.360783318916778
0.392353753590152,0.024777183600713,1.7056563668061,0.357665095939374
0.392388161698996,0.0237076648841355,1.70605303491743,0.373067275962368
0.391768660496385,0.0237970253718285,1.70281276924216,0.342962910029766
0.390157139582427,0.0225749559082892,1.70032627171044,0.360763737869257
0.388727413177721,0.0256816182937555,1.69592675361073,0.364741214125048
0.387383233810119,0.0228070175438597,1.69459573543722,0.403043205727311
0.385723279174189,0.0224561403508772,1.690697940106,0.342700370484255
0.39316987822735,0.0231040564373898,1.70763797325373,0.410429635826147
0.382324019105628,0.0241622574955908,1.68152263683519,0.379134562096041
0.385315745692216,0.0264888888888889,1.68971945999804,0.350571477344516
0.386137291419757,0.023342175066313,1.69152548559857,0.358449641258608
0.389041864903934,0.0248677248677249,1.69850667152233,0.390543209089019
0.38680756501182,0.025531914893617,1.69131862440001,0.40452776865214
0.385412715389186,0.0236444444444444,1.68938067949492,0.34666075989156
0.387837800305513,0.0243859649122807,1.69509356757704,0.365959023468979
0.384255165864361,0.0243386243386243,1.68567179619366,0.398352449082354
0.390047139739312,0.0237467018469657,1.69924900306915,0.367318571429946
0.386370891559986,0.0242744063324538,1.69205133563464,0.332540946424742
0.393284373143197,0.0270222222222222,1.70760779134863,0.397159329637918
0.390462435772809,0.0242105263157895,1.70195746544334,0.370126005430572
0.392586964105652,0.0240641711229947,1.70598413541829,0.40146724796505
0.389607851349276,0.0246262093227792,1.69954392457263,0.378612631994328
0.392546642899584,0.0280888888888889,1.70596848471281,0.377327627110125
0.391766818621357,0.0258967629046369,1.70366337951482,0.367805278958867
0.387825764940055,0.0226315789473684,1.69448663675415,0.371412619219077
0.389689752574537,0.0286719437115216,1.70012997103414,0.397102145596924
0.382778405997403,0.0195250659630607,1.68275849150308,0.341463694048194
0.386845390070922,0.024822695035461,1.69307970719044,0.426738191911929
0.387277541371158,0.0214539007092199,1.69332533518723,0.371938357169046
0.38802227364223,0.0270557029177719,1.69542576768788,0.327448539976211
0.387988440758889,0.0221635883905013,1.69384124538479,0.362764892173435
0.390999209390014,0.0239858906525573,1.70238474933193,0.39051090177632
0.389945153664303,0.023758865248227,1.70059232226632,0.346067327286275
0.384715153426713,0.0294117647058824,1.68820254308728,0.420204209622532
0.394358122414411,0.0233948988566403,1.70955200484352,0.334366749196828
0.393421563536506,0.0262786596119929,1.70843518741421,0.376491124624747
0.388678424292922,0.0217543859649123,1.69782569464674,0.357617389315386
0.38598333103099,0.0232720909886264,1.69137146804693,0.350534711600635
0.394392869875223,0.0236444444444444,1.7092577141608,0.383602814464594
0.392762947495156,0.026525198938992,1.70707459544472,0.3996339986551
0.38790787756305,0.0223985890652557,1.69498829897346,0.369001332798799
0.386756212728333,0.0238726790450928,1.69160820340513,0.393552955188061
0.381845848864319,0.0225153913808267,1.68172365895328,0.37737847914015
0.38738312817704,0.02609472743521,1.69433722836103,0.391673219124642
0.386166650634639,0.0258289703315881,1.69115030178783,0.381098072548835
0.390455606547561,0.0246913580246914,1.70096865319363,0.401160765257376
0.378729078014184,0.025886524822695,1.67412610267165,0.416295412848448
0.384537727066463,0.0234567901234568,1.68756897574191,0.415832608376424
0.389513947990544,0.024645390070922,1.70003686862017,0.366244827611285
0.390960880017484,0.0210242587601078,1.70262344909135,0.365594512370493
0.387882611001993,0.0238859180035651,1.69533402729773,0.375643164941718
0.386717110375862,0.0246262093227792,1.69195462047189,0.386265751557157
0.380271111669529,0.0249780123131047,1.67736916518544,0.398359302433797
0.389886264216973,0.0241469816272966,1.69974851932981,0.3972817499388
0.389003379160302,0.0236842105263158,1.69847570324959,0.393196394890787
0.384109300907894,0.0269129287598945,1.68592203394754,0.370908149587072
0.394198318189514,0.02210433244916,1.70822746120584,0.332328937930206
0.395710455764075,0.0288770053475936,1.71180023330279,0.361950960274988
0.395443026004728,0.025531914893617,1.71137343087924,0.385262974571549
0.395008983451537,0.0280141843971631,1.71086678471219,0.378591858902387
0.38527420914491,0.0269466316710411,1.689066224535,0.426870861781512
0.387279191827981,0.0224580017683466,1.69443681034456,0.357807097950266
0.392100171272508,0.0266666666666667,1.70466246524845,0.336916204950989
0.388370026012946,0.0251539138082674,1.69540017643931,0.372601993541339
0.392512418300654,0.0227555555555556,1.70497398014195,0.414759715100671
0.395972905525847,0.0277333333333333,1.71381515781981,0.425994052262256
0.397494215249168,0.02210433244916,1.71712881271714,0.345701449080623
0.389333333333333,0.0243555555555556,1.69851164642282,0.359121649437774
0.380858817640427,0.0248677248677249,1.67866675203735,0.329369078604575
0.38605390070922,0.023936170212766,1.69056975941742,0.37573020709988
0.392470024653933,0.0195767195767196,1.7042973613133,0.390188665244884
0.383848866595559,0.0241286863270777,1.68611850931978,0.408067784498003
0.381008325398569,0.023963963963964,1.67794752763693,0.385948922602881
0.397117067074018,0.0240350877192982,1.71580585033319,0.382477467909541
0.387935009026524,0.0243859649122807,1.69530072179207,0.427593980954481
0.391812765957447,0.0234042553191489,1.70301311513384,0.326869782369529
0.386579367406104,0.0216358839050132,1.69254867413251,0.336633756066425
0.387870452238268,0.0238095238095238,1.6943636432957,0.415551006339679
0.386525402264245,0.0199643493761141,1.69309140934449,0.368981429720662
0.393961284496868,0.0222811671087533,1.70867309748767,0.372514669936735
0.395932859609201,0.0276165347405453,1.71323516420694,0.395744083628887
0.389527380456418,0.0228070175438597,1.69896519332383,0.39276265679048
0.396978840657002,0.0232804232804233,1.71567607562554,0.377029437928964
0.390387774380738,0.0200527704485488,1.70125478409751,0.369112851802331
0.382415619100244,0.0244969378827647,1.68204459655387,0.34865242121071
