ECO_ID,-9999,-9998,10101,10102,10103,10104,10105,10106,10107,10108,10109,10110,10111,10112,10113,10114,10115,10116,10117,10118,10119,10120,10121,10122,10123,10124,10125,10126,10127,10128,10201,10202,10203,10204,10401,10402,10403,10404,10405,10406,10407,10408,10409,10410,10411,10412,10413,10414,10701,10702,10703,10704,10705,10706,10707,10708,10709,10801,10802,10803,11001,11002,11003,11101,11201,11202,11203,11204,11205,11206,11207,11208,11209,11210,11301,11302,11303,11304,11305,11306,11307,11308,11309,11310,11401,21101,21102,21103,21104,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110,30111,30112,30113,30114,30115,30116,30117,30118,30119,30120,30121,30122,30123,30124,30125,30126,30127,30128,30129,30130,30201,30202,30203,30701,30702,30703,30704,30705,30706,30707,30708,30709,30710,30711,30712,30713,30714,30715,30716,30717,30718,30719,30720,30721,30722,30723,30724,30725,30726,30801,30802,30803,30901,30902,30903,30904,30905,30906,30907,30908,31001,31002,31003,31004,31005,31006,31007,31008,31009,31010,31011,31012,31013,31014,31015,31201,31202,31203,31301,31302,31303,31304,31305,31306,31307,31308,31309,31310,31311,31312,31313,31314,31315,31316,31318,31319,31320,31321,31322,31401,31402,31403,31404,31405,40101,40102,40103,40104,40105,40106,40107,40108,40109,40110,40111,40112,40113,40114,40115,40116,40117,40118,40119,40120,40121,40122,40123,40124,40125,40126,40127,40128,40129,40130,40131,40132,40133,40134,40135,40136,40137,40138,40139,40140,40141,40142,40143,40144,40145,40146,40147,40148,40149,40150,40151,40152,40153,40154,40155,40156,40157,40158,40159,40160,40161,40162,40163,40164,40165,40166,40167,40168,40169,40170,40171,40172,40201,40202,40203,40204,40205,40206,40207,40208,40209,40210,40211,40212,40301,40302,40303,40304,40401,40402,40403,40501,40502,40701,40901,41001,41301,41302,41303,41304,41401,41402,41403,41404,41405,41406,50201,50301,50302,50303,50401,50402,50403,50404,50405,50406,50407,50408,50409,50410,50411,50412,50413,50414,50415,50416,50417,50501,50502,50503,50504,50505,50506,50507,50508,50509,50510,50511,50512,50513,50514,50515,50516,50517,50518,50519,50520,50521,50522,50523,50524,50525,50526,50527,50528,50529,50530,50601,50602,50603,50604,50605,50606,50607,50608,50609,50610,50611,50612,50613,50614,50615,50616,50617,50701,50801,50802,50803,50804,50805,50806,50807,50808,50809,50810,50811,50812,50813,50814,50815,51101,51102,51103,51104,51105,51106,51107,51108,51109,51110,51111,51112,51113,51114,51115,51116,51117,51118,51201,51202,51203,51301,51302,51303,51304,51305,51306,51307,51308,51309,51310,51311,51312,51313,60101,60102,60103,60104,60105,60106,60107,60108,60109,60110,60111,60112,60113,60114,60115,60116,60117,60118,60119,60120,60121,60122,60123,60124,60125,60126,60127,60128,60129,60130,60131,60132,60133,60134,60135,60136,60137,60138,60139,60140,60141,60142,60143,60144,60145,60146,60147,60148,60149,60150,60151,60152,60153,60154,60155,60156,60157,60158,60159,60160,60161,60162,60163,60164,60165,60166,60167,60168,60169,60170,60171,60172,60173,60174,60175,60176,60177,60178,60179,60180,60181,60182,60201,60202,60204,60205,60206,60207,60209,60210,60211,60212,60213,60214,60215,60216,60217,60218,60219,60220,60221,60222,60223,60224,60225,60226,60227,60228,60229,60230,60232,60233,60235,60301,60302,60303,60304,60305,60306,60307,60308,60309,60310,60401,60402,60403,60404,60702,60703,60704,60705,60707,60708,60709,60710,60801,60802,60803,60805,60902,60903,60904,60905,60906,60907,60908,60909,61001,61002,61003,61004,61005,61006,61007,61008,61010,61201,61301,61303,61304,61305,61306,61307,61308,61309,61311,61312,61313,61314,61315,61316,61318,61401,61402,61403,61404,61405,61406,61407,70101,70102,70103,70104,70105,70106,70107,70108,70109,70110,70111,70112,70113,70114,70115,70116,70117,70201,70202,70203,70204,70701,70702,70703,80101,80102,80401,80402,80403,80404,80405,80406,80407,80408,80409,80410,80411,80412,80413,80414,80415,80416,80417,80418,80419,80420,80421,80422,80423,80424,80425,80426,80427,80428,80429,80430,80431,80432,80433,80434,80435,80436,80437,80438,80439,80440,80441,80442,80443,80444,80445,80446,80501,80502,80503,80504,80505,80506,80507,80508,80509,80510,80511,80512,80513,80514,80515,80516,80517,80518,80519,80520,80521,80601,80602,80603,80604,80605,80606,80607,80608,80609,80610,80611,80801,80802,80803,80804,80805,80806,80807,80808,80809,80810,80811,80812,80813,80814,80815,80816,80817,80818,80901,80902,80903,80904,80905,80906,80907,80908,81001,81002,81003,81004,81005,81006,81007,81008,81009,81010,81011,81012,81013,81014,81015,81016,81017,81018,81019,81020,81021,81022,81101,81102,81103,81104,81105,81106,81107,81108,81109,81110,81111,81112,81113,81114,81201,81202,81203,81204,81205,81206,81207,81208,81209,81210,81211,81212,81213,81214,81215,81216,81217,81218,81219,81220,81221,81222,81301,81302,81303,81304,81305,81306,81307,81308,81309,81310,81311,81312,81313,81314,81315,81316,81317,81318,81319,81320,81321,81322,81323,81324,81325,81326,81327,81328,81329,81330,81331,81332,81333
-9999,0,6.7857719327476e-09,7.75154408237794e-09,9.69684898770223e-09,8.23254707866694e-09,9.30903914255745e-09,8.52257930591677e-09,8.52477096660624e-09,8.36700794618335e-09,8.33203081581585e-09,1.33572567806341e-08,8.85495641112455e-09,7.98583603083363e-09,7.97502838118785e-09,1.01411450987987e-08,1.19567810258951e-08,8.30072228475511e-09,8.28566231136079e-09,1.08991886619106e-08,9.06089447259817e-09,8.07951648029368e-09,8.75318932149779e-09,8.88425433028722e-09,8.78048801669098e-09,9.47622528049429e-09,9.53707871081596e-09,8.65839288083053e-09,8.97129019168657e-09,8.45896100416528e-09,8.69327056952131e-09,1.1016620493429e-08,1.0181459387798e-08,1.12698956049569e-08,1.06123091954319e-08,1.65323784418009e-08,1.33709623573337e-08,1.84263348847082e-08,1.61856649212051e-08,1.49031208674079e-08,1.39851108199185e-08,1.92542112606527e-08,1.60613739507561e-08,1.63379900423686e-08,1.87408967646467e-08,1.93677728637393e-08,1.8858686090485e-08,1.95406127757673e-08,1.72678557758177e-08,1.06685557575883e-08,1.21186747526188e-08,1.00522680743837e-08,1.11718914704141e-08,1.0927256359955e-08,1.22587230941696e-08,1.20250225230028e-08,9.13585933871223e-09,1.19588026943537e-08,1.77049899192107e-08,1.34922524722713e-08,1.47950686176992e-08,1.6532038612182e-08,8.5419657194064e-09,1.72694651033845e-08,2.22336542842601e-08,1.85167700045707e-08,1.98079297365502e-08,1.68933922698907e-08,2.1769444743132e-08,2.01212722814944e-08,1.68919701298936e-08,1.62973053794417e-08,1.77452339627651e-08,1.90662986891866e-08,2.09676680653989e-08,1.6895245641565e-08,1.40228544668479e-08,1.48342926740178e-08,1.35230639738743e-08,1.59613354183808e-08,1.70717956704308e-08,1.51239579178765e-08,1.36059005836851e-08,1.53726456522964e-08,1.68823470012482e-08,8.74775287199777e-09,7.0914065755221e-08,6.74397805734336e-07,8.2225642394381e-08,9.76978309325438e-08,2.01956692314241e-08,1.89052020387567e-08,1.55481644748538e-08,1.97993793564167e-08,2.63422860958598e-08,1.58407819839592e-08,1.60716261814958e-08,1.86331514239435e-08,2.29801688852858e-08,1.9174466168541e-08,1.47919891684432e-08,1.40135433237447e-08,1.94827287980739e-08,1.29303536073887e-08,8.03086943948516e-08,6.64987318981623e-08,3.27716344854227e-08,3.3467299093347e-08,5.17302203330548e-08,3.2299604833126e-08,1.65185497484243e-08,1.59419717939875e-08,1.51317944426598e-08,1.80380236727317e-08,2.06651584213491e-08,1.79262787623189e-08,1.82571885679186e-08,3.24326802357767e-08,1.83576974740173e-08,1.40941513758415e-08,1.04414945908235e-08,3.09108430720868e-08,3.06513442287853e-08,2.89818383702226e-08,3.58757168191378e-08,2.071435011754e-08,2.58756744971582e-08,1.48741470595054e-08,2.76042564511884e-08,1.3985748225699e-08,2.35479559094164e-08,4.14086703580086e-08,1.40072552193961e-08,1.80872001708197e-08,1.61563528562376e-08,1.25808753811059e-08,2.03030051714601e-08,1.51764166987991e-08,2.12727368528716e-08,4.39417809495753e-08,2.2820018721578e-08,3.48288236687244e-08,2.9287023510643e-08,1.83967668921565e-08,1.29907955969062e-08,2.23962971706423e-08,3.11089405742587e-08,3.73057750938899e-08,3.5130855608081e-08,9.41943252783844e-09,4.56899995207888e-08,7.55911919946983e-08,2.06748337951271e-08,3.72757659151184e-08,1.17556946021456e-08,1.30307606237856e-08,1.49899393664957e-08,3.58690632415756e-08,2.97327825515225e-08,4.18185542962525e-08,2.89435083210216e-08,2.55839655013345e-08,6.31743943343466e-08,6.20294335910769e-08,1.91798331824446e-08,3.6772567526186e-08,1.39637614350851e-08,1.42577109300731e-08,5.65347350832143e-08,1.41677098542391e-08,3.14783511792619e-08,6.78106093704976e-08,1.89200967943974e-08,3.18664036971963e-08,2.60689225831964e-08,7.88966860829488e-08,8.12388973817599e-08,7.85109093427825e-08,2.3634385132665e-08,1.12328629943042e-08,1.21016735818533e-08,1.27204088261033e-08,1.28300526591837e-08,9.40789779140222e-09,1.56463440409573e-08,4.0544554438342e-08,4.92029940320902e-08,3.42659780141142e-08,4.24710753186149e-08,3.92451710032481e-08,1.70396149372751e-08,6.58365729193816e-08,4.66890030320411e-08,4.18077915765408e-08,1.218677301676e-08,1.31734402735719e-08,1.13089132734248e-08,1.13201581860409e-08,6.6892553887691e-08,1.67712289878964e-08,2.78457338092504e-08,1.26586171366446e-08,3.14959723383862e-08,5.92067035742854e-08,9.22719602270063e-09,9.54019542346608e-09,9.2389793948335e-09,9.75636826832197e-09,7.05350859288517e-09,8.48799795781162e-09,8.28129928584941e-09,8.48026420373477e-09,7.65697112601358e-09,1.34800332567501e-08,8.54984463311974e-09,1.16048857136328e-08,1.15908303649484e-08,7.38782109578703e-09,7.3628563164789e-09,8.27957203331695e-09,7.63833614955732e-09,6.15773109936846e-09,7.88995662765339e-09,7.58185500150101e-09,7.6159618907396e-09,6.80443378286455e-09,6.86375825735442e-09,1.04543325407221e-08,9.9183556210828e-09,7.2518617572997e-09,1.16875782201818e-08,7.68182679487276e-09,7.56802580602312e-09,7.22479162573307e-09,7.36079121628277e-09,8.17768236471225e-09,1.0085089973959e-08,9.63042615598251e-09,1.00145513315546e-08,7.53467131192571e-09,7.23145197668832e-09,7.63991572475885e-09,7.70518298150048e-09,6.91866026505959e-09,7.41200989513483e-09,8.36263505982887e-09,7.75125942608257e-09,9.90360919464425e-09,1.01411189634163e-08,1.00255208445325e-08,7.11035271574853e-09,7.56395438941992e-09,6.75940745519567e-09,1.08448694620383e-08,1.08392538826112e-08,7.87913090785654e-09,1.0201065526112e-08,1.14950947145824e-08,1.14026501771691e-08,8.2606273808704e-09,1.09685674215519e-08,1.11262789437503e-08,1.10323786957813e-08,1.09543685084138e-08,9.93750693862314e-09,7.79755169531724e-09,9.07217156143567e-09,8.44177209166306e-09,8.52752079644547e-09,7.66900373693163e-09,1.195120230641e-08,1.19480936961735e-08,7.11485667330248e-09,5.44528299517436e-09,6.20914559469904e-09,6.05669405222765e-09,9.06969358563496e-09,7.9732095486269e-09,7.87698566045824e-09,1.03474236501159e-08,7.71489532704612e-09,8.29562847144174e-09,8.42465665960627e-09,8.47816510412732e-09,1.05551054253128e-08,8.11481332924109e-09,7.90924224564823e-09,1.12021436653964e-08,7.24794115919739e-09,6.75874120943193e-09,7.15164313724497e-09,1.07336960537198e-08,7.01083461457209e-09,6.81170586640594e-09,7.12441261563039e-09,7.02239100067523e-09,7.12780394865574e-09,7.39948366406981e-09,8.67621991076237e-09,8.53491102585919e-09,9.72700343104019e-09,7.47495620103031e-09,7.94496455929152e-09,8.02016665569414e-09,9.22897679919986e-09,8.6230983208255e-09,8.80824027212021e-09,8.52743850637014e-09,9.88518907990953e-09,7.84420552913567e-09,4.64497921696327e-09,5.85937235975982e-09,4.81707459474637e-09,5.09187294031888e-09,4.72818810995748e-09,4.81831269634167e-09,4.89671212715046e-09,4.68232121752244e-09,4.84740626152915e-09,4.44992198348125e-09,4.58933770342525e-09,4.81413931572392e-09,4.83197824197504e-09,4.77169864400536e-09,4.86377727962436e-09,4.64844124988851e-09,5.00761705143566e-09,4.55846941949173e-09,4.21036912601379e-09,4.06985051306724e-09,3.50647044291899e-09,3.3144973514092e-09,3.24029486247616e-09,4.28215830772843e-09,4.94534741572875e-09,3.59171521869646e-09,3.19901149037169e-09,3.339027899411e-09,3.51981776330246e-09,3.12601125456815e-09,3.37940966328817e-09,4.11912324234003e-09,3.61153464590304e-09,5.55456313087267e-09,3.19242938333201e-09,3.89325402808519e-09,3.64788071567121e-09,5.14357324172766e-09,3.43418125084341e-09,3.71650609716802e-09,2.88802357269386e-09,3.04476105598819e-09,3.38390225972059e-09,4.83128199990518e-09,3.3889890542884e-09,3.07066034567749e-09,4.27398332412278e-09,3.83039830652266e-09,3.73174212558942e-09,5.29113702790277e-09,3.94443993826614e-09,2.73881006418985e-09,4.11869440619196e-09,2.6458796043695e-09,2.6905252023421e-09,4.59017126342607e-09,4.23848582606106e-09,2.57579949297012e-09,3.38133058546891e-09,3.5960748604348e-09,3.0779725015198e-09,4.83852946175129e-09,3.2964899379884e-09,2.96375046782131e-09,2.91922081242567e-09,5.07554160687051e-09,3.91277315210433e-09,2.83977397925494e-09,5.0181132297138e-09,3.86600860007225e-09,3.47129271357325e-09,4.37152588785885e-09,4.4967966455348e-09,4.19963950505742e-09,4.78279173513967e-09,4.39033267026707e-09,3.61920019291011e-09,4.08589638345904e-09,3.7314738068322e-09,3.75842735820435e-09,3.86178596201411e-09,3.52255817992767e-09,4.77609522189502e-09,4.29992483123417e-09,2.67111293661069e-09,3.44235598490165e-09,2.73271928414336e-09,2.61136910205769e-09,3.653061144448e-09,2.62037188767013e-09,2.57626511406661e-09,2.63492230489726e-09,3.6706772294421e-09,3.30648067803786e-09,2.70736777942335e-09,3.72474049638196e-09,4.06366275908192e-09,3.30034053468435e-09,3.35225286959562e-09,2.82838228896206e-09,2.81436271846628e-09,4.16587084958463e-09,4.17075036009905e-09,3.87147187273383e-09,4.0260034414811e-09,4.55273945227268e-09,5.3639534194184e-09,4.65780969555283e-09,4.14337559396603e-09,3.86269304562329e-09,4.66720246467242e-09,5.16465349285923e-09,4.04764209660741e-09,3.65659029475052e-09,4.32252988539787e-09,5.14090161290268e-09,4.99120696599742e-09,3.89768476158819e-09,2.33013384281516e-08,2.28886026277284e-08,2.03935270918308e-08,2.07560210591684e-08,1.43360500821601e-08,1.45439630442444e-08,9.53685003342341e-09,8.13212405051926e-09,8.50703348587085e-09,6.96338606957242e-09,6.67096583444972e-09,6.46795530364463e-09,6.10933313845256e-09,6.04351348849423e-09,8.27012489927761e-09,7.67257781270913e-09,8.36582663833541e-09,8.52309944036058e-09,7.1563420313768e-09,6.31695027881125e-09,9.63852800820002e-09,7.90607980975714e-09,1.55690529498053e-08,9.64834465602115e-09,1.0252151190616e-08,1.2047338485079e-08,6.91248522950671e-09,1.08498638014446e-08,7.32935817112299e-09,7.58940907449544e-09,6.67405868351149e-09,1.04905226637983e-08,1.13903626342813e-08,7.71716077217575e-09,1.31316160590774e-08,8.5087294029299e-09,8.06802008999736e-09,1.19824161875345e-08,1.40421564796911e-08,1.46046430077744e-08,1.18278996138792e-08,9.72262763300503e-09,9.63842492788537e-09,1.3729161537072e-08,8.82003058796772e-09,5.79384597585744e-09,8.97696082652396e-09,5.98690051279874e-09,1.00179156019161e-08,2.11790204806262e-08,1.71691453750701e-08,1.71129065383358e-08,1.17811295209395e-08,6.08236005935509e-09,7.24798046524889e-09,1.09993681350454e-08,1.21347508977755e-08,1.01256078734161e-08,7.78929462859688e-09,2.34845151081271e-08,5.85675753570471e-09,6.30619862262424e-09,1.01860909534128e-08,5.7918857755303e-09,1.78495988786875e-08,1.20381464386257e-08,7.41674293960852e-09,1.30503086303909e-08,9.44729818851336e-09,1.31139189985484e-08,8.69769989310533e-09,2.59313009455815e-08,1.12377825983858e-08,1.08795526202327e-08,8.26945896938734e-09,5.41985335849148e-09,5.52814755600927e-09,9.11277462385422e-09,8.09537960965125e-09,1.344501198586e-08,6.02468683186536e-09,9.59225523059685e-09,8.53288524448263e-09,1.73732519170368e-08,5.4114494291016e-09,5.64556734242449e-09,1.57828368742335e-08,8.51913681987687e-09,6.69710923011983e-09,1.92187930436781e-08,6.14108424870807e-09,1.55974683450662e-08,6.23880946462595e-09,9.23275490117043e-09,6.88282491217393e-09,5.24592447175993e-09,5.40950860616328e-09,6.68321722116373e-09,8.06637832144363e-09,8.22817495725645e-09,8.73766294026036e-09,8.04012747257858e-09,1.03863510868677e-08,7.73081513141843e-09,8.90585991874928e-09,7.27177024370374e-09,4.93312722622259e-09,4.97637580459599e-09,7.8615899197116e-09,5.91141683398775e-09,9.96346263404241e-09,5.7348527468956e-09,5.8996867310458e-09,6.11145612934329e-09,6.23415312538666e-09,6.47017672115734e-09,6.07633659371379e-09,6.90750017355671e-09,6.75195688830044e-09,4.94050909498212e-09,5.89806828767441e-09,5.78721017320192e-09,5.49450576921228e-09,1.97083285312218e-08,3.84783227559908e-08,1.61357694458044e-08,2.67500495138612e-08,1.38965266014703e-08,2.07484109053266e-08,1.72293723261745e-08,6.06269416932291e-09,1.02450315709988e-08,2.09051064082482e-08,8.79444818107406e-09,2.58083146039161e-08,2.49365371325448e-08,2.66400249214844e-08,2.67442167713939e-08,3.27089720741908e-08,6.11566190882637e-09,6.94210640880319e-09,5.74553760895477e-09,9.41224987885055e-09,8.77997845734686e-09,1.70479943747509e-08,2.38021572845764e-08,2.30456438412923e-08,1.62738445302653e-08,1.60042816119578e-08,1.28340715865565e-08,1.0672810366695e-08,8.26679324576995e-09,9.00605953004609e-09,7.78559715099227e-09,2.05779791474546e-08,2.00775966306782e-08,2.05512902851503e-08,8.50812615666312e-09,1.63965149807924e-08,1.6327814408727e-08,7.85632923178414e-09,6.39499285071825e-09,8.31401933145721e-09,7.78786056495699e-09,8.4563865937436e-09,8.24892096222266e-09,6.40760127416499e-09,8.01656245475161e-09,4.92933623717206e-09,1.24395834713527e-08,5.70977997319919e-09,1.41972545345565e-08,1.02264433688137e-08,6.28234118162763e-09,6.11678270828432e-09,5.02291728828642e-09,8.75283838670278e-09,2.01371092374592e-08,6.72935219196468e-09,6.22053552256342e-09,6.06344219713822e-09,9.14544129379892e-09,6.10737173316933e-09,1.04687568792782e-08,4.42662996924963e-09,1.1401693199934e-08,7.4698012197617e-09,5.05878784678763e-09,7.15606403732704e-09,1.25843984303746e-08,8.03244286362363e-09,8.58116885049798e-09,9.07917122960474e-09,8.76129424823358e-09,9.9817345335683e-09,1.23167949703921e-08,8.85278136955414e-09,4.4466799751396e-09,5.91265121648426e-09,6.71993987678662e-09,4.481782521255e-09,4.4059047581505e-09,4.11987113152362e-09,6.22530697458096e-09,6.73230282840258e-09,6.88965313370053e-09,6.04290613806305e-09,6.64692042046521e-09,6.89918803495329e-09,5.62063319621228e-09,6.68066177656921e-09,7.30843201493896e-09,6.84928817897463e-09,5.57172070619152e-09,7.40839498693737e-09,5.16397638925618e-09,5.93903727612899e-09,4.79235693811085e-09,4.51469667875639e-09,5.64772556644682e-09,6.60972081425491e-09,5.86766207450382e-09,6.75999484789966e-09,5.6904786704426e-09,7.35415637104485e-09,5.80716562854856e-09,7.07344209619817e-09,4.05352278620532e-09,5.26537712906391e-09,7.70928198753108e-09,4.26582810183728e-09,4.58995730409055e-09,4.37565574178414e-09,5.3276635181853e-09,4.49891050491795e-09,6.44462795283431e-09,6.59109602773745e-09,6.78884314251096e-09,5.71326202279459e-09,6.99715358493713e-09,5.41704121136367e-09,6.14610487747755e-09,3.88924982428308e-09,4.94808382960223e-09,4.74848695100547e-09,4.52748521760464e-09,6.03675097637244e-09,4.06570750920741e-09,4.90363745082225e-09,6.21053113909541e-09,7.96405468577135e-09,6.44905203610854e-09,5.15994715046821e-09,5.26391649738427e-09,6.30751628486345e-09,4.09739088767834e-09,7.41704980567211e-09,7.34265576314249e-09,5.39944645184107e-09,6.45919927219171e-09,4.02289135126236e-09,4.38776731359554e-09,4.91934909976806e-09,7.80497441187612e-09,6.68191623012252e-09,7.16470298856084e-09,6.58691325252089e-09,5.77416320476783e-09,6.20231928917908e-09,4.76194974335146e-09,4.86118218663372e-09,5.85548236758217e-09,3.93161676993868e-09,4.53752729313302e-09,3.26904381931113e-09,3.22124782746838e-09,3.23410960543072e-09,3.81557506336362e-09,3.73143534682128e-09,4.88996230725204e-09,4.48379646897509e-09,4.95370484096395e-09,4.59402203701256e-09,6.41430041070485e-09,5.33564085525695e-09,7.42177255057122e-09,4.47044388264608e-09,7.24978409686239e-09,5.49329459317549e-09,4.858505365556e-09,6.45161947393181e-09,5.14236155724102e-09,5.35771694870251e-09,5.41806404238349e-09,7.85484092437814e-09,4.6106990097801e-09,6.11692573422176e-09,4.84072458423923e-09,4.81284129599135e-09,4.65973137907457e-09,5.92225230716683e-09,4.0728539508438e-09,5.01441898076052e-09,4.35989815286343e-09,9.11333876954411e-09,8.8096982902644e-09,8.26238656075729e-09,4.2049409391997e-09,5.26042574323501e-09,5.18375841070637e-09,6.54386784469366e-09,6.96860129644599e-09,7.26945391361654e-09,6.87278088541182e-09,6.83795883078353e-09,4.96597764454067e-09,7.07407933121e-09,8.02265362943247e-09,8.1942101300105e-09,6.36383833608694e-09,6.98006598915636e-09,5.359484593315e-09,6.53930197157056e-09,5.66813313143606e-09,4.75599544093001e-09,6.16461037806357e-09,7.60331698456508e-09,5.84133318580475e-09,6.277724835493e-09,7.17430598523194e-09,6.98229076552463e-09,3.85062757721574e-09,2.9381503341913e-09,3.28515867323322e-09,4.44753563924851e-09,3.20970015875337e-09,4.49589461357065e-09,3.17462995438826e-09,4.37734610892277e-09,3.20565061987368e-09,4.70848854347258e-09,3.71722060391644e-09,3.96752834095671e-09,3.7165295682614e-09,4.14381302659488e-09,7.47128478176572e-09,7.40884682401812e-09,8.43065320292339e-09,6.96344499366725e-09,8.00562342805247e-09,7.97103723997593e-09,7.79967340653598e-09,7.08195852917714e-09,7.08607250480788e-09,6.98398286961624e-09,6.89421319974515e-09,8.33409656833761e-09,8.13693504417054e-09,7.92041495431009e-09,6.82635201004999e-09,6.81527216269703e-09,7.25665470569148e-09,7.38079251261665e-09,7.47515099729232e-09,7.69021965016616e-09,7.22417683509411e-09,7.31380290748878e-09,7.09921356292608e-09,5.32466025729498e-09,9.52935841508117e-09,9.5681702003684e-09,6.98755552582497e-09,7.02710607886551e-09,7.77494036138772e-09,6.24940767210695e-09,7.43111170608313e-09,6.08624750462386e-09,6.23998221256472e-09,6.65955826970099e-09,7.72108360499776e-09,4.92880029602892e-09,5.0777948428191e-09,5.02982267437822e-09,5.39061104307478e-09,5.75446916568906e-09,7.07356329978447e-09,8.03996121654927e-09,8.92028071704154e-09,7.02006387656673e-09,8.97456858702155e-09,5.90069377001801e-09,1.00284369547517e-08,7.945096311597e-09,1.00910760709003e-08,8.59017620277977e-09,1.14385678401484e-08,5.97787977744378e-09,1.08353218413642e-08,1.01299990863689e-08,9.87421027661505e-09
