ECO_ID,Realm,Richness,TaxMPD_Obs,TaxMNTD_Obs,TaxDis_Obs,TaxPos_Obs,TaxMPD_Null_Mean,TaxMNTD_Null_Mean,TaxDis_Null_Mean,TaxPos_Null_Mean,TaxMPD_Null_SD,TaxMNTD_Null_SD,TaxDis_Null_SD,TaxPos_Null_SD,TaxMPD_SES,TaxMNTD_SES,TaxDis_SES,TaxPos_SES
40128,IM,308,0.396799702712746,0.0224444444444444,1.71232858751916,0.429541334242953,0.403660864136479,0.0303698468790228,1.72805606042632,0.254196593672573,0.00464243708183338,0.00268604597441445,0.0107809127257817,0.0392319540457873,-1.47792232889529,-2.95058331468288,-1.45882573277458,4.46943683625184
40129,IM,900,0.395852322643833,0.0168350168350168,1.70913365856317,0.388370650095994,0.403794386272266,0.0147134200576683,1.73044030331686,0.242267584929636,0.00264310311811702,0.00100908073581741,0.00614687641783302,0.0237888997272174,-3.00482549242742,2.10250448952426,-3.46625559151937,6.14164870345804
40130,IM,237,0.367529968921119,0.0286123032904149,1.63606854294517,0.641817023594418,0.403482711721459,0.0360064828351497,1.72675405158919,0.257736823405698,0.00541699662969758,0.00334776975964168,0.0125952064066928,0.0447438448420985,-6.63702513736786,-2.2086881941147,-7.20000178765087,8.5839784565708
40131,IM,165,0.420842572062084,0.0602020202020202,1.76136405624398,0.186962539916975,0.403860323889712,0.0453198406961493,1.72583965848653,0.26866134434189,0.00646643877279101,0.00440693940907704,0.0149396531620467,0.0513920554338569,2.62621340262717,3.37698754723467,2.3778596043779,-1.58971661544194
40132,IM,37,0.442642642642643,0.0936936936936937,1.7910786214315,0.273424481433939,0.403711593560711,0.104726742189095,1.70538169085951,0.36572843550867,0.0144873165274558,0.0156908470843537,0.0335195921943518,0.0893759538015148,2.68725053450381,-0.703151871666835,2.55662211148343,-1.03276049260093
40133,IM,7,0.391111111111111,0.233333333333333,1.55225613220802,0.567733901907507,0.40175746031746,0.227039682539683,1.58607449561471,0.687087378422832,0.0438446273385757,0.0523572979700278,0.0946379674264922,0.160005351194567,-0.242819926923688,0.120205798191756,-0.357344566100859,-0.745934280474097
40134,IM,865,0.418585626178379,0.0198830409356725,1.76383453719577,0.304527630355578,0.403691238387547,0.0150476560127246,1.73015764055539,0.243074819644763,0.00277277060045114,0.0010709764979782,0.00643494349314669,0.0242919332528269,5.37166247666076,4.51493093646425,5.23344092706427,2.52976204368846
40135,IM,824,0.413542706282715,0.0196707818930041,1.75271622157598,0.250434167788033,0.403607789131703,0.0155821696284521,1.72990153913171,0.244509679901713,0.00284817880230407,0.0011010785601757,0.00662920232513096,0.0252379832074312,3.48816483816768,3.71327933576294,3.44154263594858,0.234744901667709
40136,IM,521,0.388947720862614,0.0198198198198198,1.69528857031515,0.390625676553541,0.403579119854792,0.0213363885411954,1.72911154457929,0.248063001981201,0.00360339067736679,0.00167646237506565,0.0083823143509353,0.0317386172081827,-4.0604531404486,-0.904624370896607,-4.03504006746867,4.49177333836666
40137,IM,6373,0.409434236777464,0.00434506818902632,1.74463830846289,0.272656360767174,0.40367746092747,0.00364973476534973,1.73107350416194,0.237983006841218,0.000926797622033521,0.000170701429325013,0.00215999417954882,0.00840201778321522,6.21147024240622,4.07338958101333,6.28001891365388,4.12678892387294
