ECO_ID,AMT,MDTR,TS,AP,PS,AI,PET,SRAD,Wind,AMTd,APd,Elev,Slope,Sand,SOC,PH
80433,7.464772616,8.671147653,576.2914756,1061.985484,18.34039231,0.971812178,1155.106139,14440.09324,4.602559533,6.003255927,-118.6576699,1346.654353,9.500162367,44.30575346,3.14251608,6.165125351
80434,11.05451729,8.526072755,808.9743955,775.4009863,75.99481318,0.681361575,1141.289565,13657.46066,2.029170696,6.854685557,119.8869476,1225.037152,6.439849981,41.48026343,1.566404337,6.402808896
80435,8.657203415,8.751186339,767.7887092,732.0714415,24.73432446,0.600790979,1094.007292,13358.77739,2.87864556,6.011036126,-3.294232853,972.396549,5.911171384,39.70587763,2.601065764,5.445831768
80436,5.453124974,6.496946206,883.4090595,636.1580805,30.55940031,0.856396124,750.7619299,9869.90115,3.225377584,18.98740689,51.59967305,138.0395814,0.527493929,41.71127866,4.310014356,5.519781076
80437,17.49844035,6.79910823,702.3528368,1082.144952,78.71111649,1.131126592,990.0530926,11403.54519,1.25214771,4.379232766,111.7311115,424.3851652,1.448890029,40.19751443,1.390356047,6.126209753
80438,3.742683502,2.778487976,800.9855818,988.7646566,31.62932886,1.329866865,651.0683108,11963.60362,4.958772549,9.690679101,93.21696235,228.6609014,3.535179479,39.84771654,5.938671213,5.483609891
80439,13.99238902,4.982071362,804.3069209,1488.592923,67.89721502,1.149859437,1184.082309,14016.59121,3.173470854,8.186601158,64.84774174,157.2650916,3.466421687,37.86393523,2.158217615,5.385956832
80440,15.47854506,5.645645299,742.7092634,1877.683444,48.65634914,1.537646073,1177.078378,13569.11995,3.258795793,7.952566942,193.9491326,249.0187708,3.429109929,38.9379828,1.502021154,4.373952811
80441,11.52517611,6.217255349,787.7451169,1633.392764,46.66006879,1.61449919,1031.321382,13230.14347,3.396746737,7.816387734,95.59339535,680.3981915,5.793024706,40.5423841,3.860687995,5.744757468
80442,12.33093273,12.33237622,1225.5866,35.26568506,102.466955,0.029887806,1747.659582,16168.63818,1.846364441,7.038310282,19.50495248,1016.857811,0.163013086,70.82665221,0.602752656,6.930299325
80443,1.655261878,7.789236071,1345.501372,751.8661267,70.25435668,0.912008942,842.2380859,12776.93671,2.185377766,9.596018311,118.3572779,367.3123501,3.19315795,39.09078322,7.793900385,5.369471581
80444,1.429822473,8.068087183,1257.567586,448.1331206,47.75407248,0.560633407,817.4121374,11045.69204,3.169400707,10.03056071,186.1794717,148.4025952,0.381701104,32.64251413,8.76803128,6.003961372
80445,9.367526955,7.409362935,634.4471245,898.2518642,18.42013229,0.986000492,890.0399603,11255.0643,3.188209666,7.553854729,-7.937744378,435.7977073,1.993489187,38.1822165,2.815918272,5.705808064
80446,14.90075469,12.47844783,922.968285,457.8144167,89.52449131,0.192407619,2057.456063,18094.07219,2.384200226,7.548489324,156.062957,1613.498677,5.01152757,42.96774648,323.1431932,5.404412063
80501,4.923353457,8.165216445,675.5627842,1171.045941,27.7790305,1.401146956,860.3793488,12709.13873,2.777867587,9.715434092,-72.07235433,1433.357824,12.1662035,40.89660961,3.243538977,5.565350499
80502,-2.325608964,10.95534252,1196.811723,255.3381243,85.73388462,0.324009317,900.5730036,13916.91125,2.325678612,8.569568512,58.64647468,1977.160049,6.007591445,43.67147154,2.622627672,6.775805143
80503,6.769261797,4.476020659,379.7131144,1301.927076,24.50370276,2.974575622,590.3834295,8298.237372,5.581351555,15.69286763,268.2023005,402.1367453,5.321896624,49.50898549,18.06669762,4.491463889
80504,6.508748074,7.660778516,777.6927129,827.6966638,39.44408066,1.024396116,820.3951661,11813.37116,2.519389196,8.938650633,-34.86882547,749.763546,4.613811689,40.31373613,3.866856735,5.472742865
80505,-2.32370431,8.931516906,1580.219292,498.5746416,102.1181232,0.628071054,809.2155812,12408.35018,2.04702042,10.48903993,119.996417,621.3525128,2.693571068,34.45563976,6.427298364,5.857063107
80506,10.59550185,12.23725646,844.4024417,359.5899089,74.8940829,0.275911943,1690.038464,18214.3093,2.043816175,7.92558541,41.75723583,2495.044047,6.228268603,34.09569257,219.6450657,4.078052212
80507,9.350782463,10.58064965,839.0971188,382.0515416,57.06131558,0.184937865,1617.985912,16505.78947,2.277224644,6.652186875,116.4686291,1870.530635,6.247473309,49.29125528,0.05321523,5.776444353
80508,8.743888783,12.26225369,1143.352931,194.9168048,100.8586688,0.118431106,1601.249647,16545.58882,2.788206602,8.016790045,56.04044554,1376.522863,1.598551947,63.00853632,0.450274034,7.179069618
80509,5.265226894,8.35079249,574.4856764,720.9809094,105.8283503,0.66658826,1083.952082,13860.04918,2.715819733,8.446298605,113.9357197,3631.975559,11.22462488,44.28494555,2.135093138,6.466775466
80510,5.744290294,5.56068481,876.3560316,1169.001091,36.47882136,1.523885347,760.6560596,11938.49101,3.478254613,9.124112256,163.8700911,398.6158543,3.937067864,33.0352551,3.556762398,5.81896919
80511,8.322651155,5.913443798,825.0169223,1495.144016,36.69769082,1.831256541,873.0968671,12341.59019,3.819009482,8.249741338,124.5564744,926.4985011,6.896407594,39.12576327,3.426573663,5.839578304
80512,-3.927718676,10.77539401,1224.126123,222.9030733,110.9671001,0.316287045,756.1683402,13486.91156,1.999883501,9.143830841,55.82333318,2173.760977,5.297394256,64.83244733,5.651360482,4.648237754
80513,14.4848574,8.765797937,573.7889533,677.6099818,57.24635922,0.406718658,1642.421123,17493.31303,3.331976083,5.140187013,-234.1292437,1008.080765,5.786111625,39.20149979,1.828288049,6.92388119
80514,3.552203981,6.701774173,597.9276079,973.3238592,77.82188793,0.693858734,1032.244051,15409.77782,2.525075112,10.17641204,51.78388669,3915.980696,15.67876787,39.87723124,2.3238826,5.752835811
80515,8.470084009,9.348148841,766.1564252,548.6634749,37.22789449,0.423332021,1304.315984,15784.84261,2.180986548,5.966690865,42.0790012,1321.410784,5.193638706,38.55285214,1347.969557,7.108346346
80516,4.859722398,7.933763106,598.629629,826.58587,80.6355323,0.737225738,1059.324223,14894.61301,2.48346098,9.093009258,73.47112957,3689.413279,12.2904289,45.47867968,2.209100332,6.605481735
80517,1.282729828,10.99246003,780.593551,524.2594302,90.1045609,0.555816844,988.3897303,14640.40051,2.643860732,7.155855641,124.5374853,3229.634644,7.244676828,45.85434409,2.587060372,6.981243485
80518,7.475990124,7.27176062,627.2598856,998.2422545,84.19982128,0.9680099,924.0202222,12202.18028,2.220408233,5.822741672,134.1197328,2605.618864,12.68682161,42.27860591,1.941800602,6.24778066
80519,-2.055180249,9.0974896,1223.85173,544.652565,75.2917614,0.722990245,723.5656679,12108.67146,1.715611481,7.788042848,161.4237552,1245.602657,5.706606001,47.40734085,4.471952817,5.42686602
80520,5.529281561,3.501292232,518.4939765,1811.731904,30.18014131,2.475829979,658.2039295,8521.067612,4.981647833,21.38248091,501.6484571,224.1694152,6.45961086,53.26643752,6.408911753,5.742353608
80521,0.425021696,10.82556753,931.5398552,406.8874069,58.76286941,0.45414353,1032.978432,14842.90967,2.447746255,6.818571779,74.08698197,2421.15998,8.67721471,44.7200923,2.729733775,7.19698184
80601,-6.96367343,7.391086348,1669.425066,384.2008664,61.30661583,0.644569357,608.4267305,10018.68302,1.897643506,14.0262503,148.9793944,456.13825,2.301763558,43.43995846,7.703932467,5.544729231
80602,1.264280098,4.159027662,442.9141173,895.623903,22.56074829,1.828206748,544.158526,7456.560604,6.336724383,22.77692665,-39.40720771,448.3047757,4.148948884,51.31026764,4.568608623,5.875408501
80603,-0.68143398,5.313253307,938.3254105,742.6244724,40.37290803,1.240670359,571.1278951,10713.28667,3.279015902,13.50205693,222.3519528,282.07878,3.192978026,42.95138987,13.23734604,5.121859264
80604,-1.557095232,5.916219021,1055.077249,579.0850736,29.44452132,1.209883277,597.3060596,10600.89243,2.670999597,13.8055789,148.9567757,350.7158894,2.838819197,36.71639257,14.45460255,4.966664457
80605,-11.351377,6.48543074,1770.648022,290.2244168,63.26737332,0.544254748,527.9282207,9667.781207,2.101473903,13.46959243,105.8970751,496.5593726,3.724583641,42.45979459,9.860332303,5.293680748
80606,-2.679685779,7.807727564,1481.758227,667.1166589,67.96322735,0.945631164,702.6755236,12110.45668,1.769077594,11.30491194,120.2543752,501.0216973,4.133711082,45.55630083,9.528729412,4.837830316
80607,0.007609479,5.347290257,1105.669049,722.735329,41.73164307,1.054889726,643.663317,11909.78389,3.280670503,11.80786928,82.42717298,199.1447003,2.480503223,43.14677164,9.992125662,5.020076088
80608,1.806544788,6.280715655,957.7267398,596.8487063,32.378862,0.975553661,622.0403302,8755.909978,2.988257046,23.97041953,237.4933017,180.645429,0.96412283,47.70724559,9.654995562,4.861567559
80609,-1.885357823,9.226398072,1356.824635,377.7016268,105.5706822,0.469012728,823.3574465,12687.20646,2.316215211,9.922451215,103.0736599,1146.704783,3.944638163,53.71482546,3.930300578,5.394451949
80610,-0.269217338,7.1509411,1165.026064,663.613805,34.93539263,1.008797,673.9300131,9982.622828,2.690742744,13.0953849,289.7523869,386.0221242,2.419543525,40.00573185,3.124710298,5.473933232
80611,-1.781075704,7.137508148,1303.245734,521.5066901,43.53516795,0.812313914,655.2982199,9683.549822,2.802033998,15.22446469,235.962484,94.75185939,0.369756966,39.09839223,16.53872174,5.002478862
80801,14.20145499,11.26623906,961.2547332,299.468696,68.85757816,0.170098252,1775.409181,16199.76633,2.501390822,4.864760277,85.9744476,478.145625,1.074465832,37.88123594,0.819611898,6.194542976
80802,3.147960213,10.4387556,1225.711639,363.1442438,30.13229954,0.332136654,1132.151553,14102.87832,2.603500612,6.345960515,95.97609203,824.6582185,2.4119984,38.9009899,2.328283916,6.791998606
80803,12.81287044,10.40686011,826.8893293,349.4519174,44.7455494,0.279981178,1515.489633,17229.06854,2.209357486,6.777934305,58.41803276,936.4250908,0.9933399,41.37246201,4025.451346,6.906768757
80804,-0.820403866,9.972928621,1465.427559,337.2968939,114.5352503,0.360972537,944.718422,13359.44572,2.586459645,9.555612578,96.61023035,963.8740136,2.391001113,39.33930409,2.693365362,6.290396787
80805,8.201163974,10.35174974,892.7606534,468.0839619,53.68676035,0.356459064,1392.677661,16415.36999,2.085392293,7.399263235,130.0142748,1810.166477,4.271218835,40.48149532,3564.659674,6.062661551
80806,5.616475667,10.77897327,1244.125932,208.1235355,45.36037206,0.190157367,1368.311548,14834.91784,2.755450679,6.140158193,49.39122833,927.2297646,1.979147238,47.14871316,1.370562953,6.998382118
80807,6.122477876,1.500471976,237.2745428,1920.531563,30.99941003,4.616527182,504.8758322,7445.949433,7.882148808,7.853133796,361.0390676,192.7852863,5.932917766,51,3.162999868,6.699999809
80808,8.260341484,9.995619042,839.5972573,517.6979348,61.18362879,0.380562706,1398.336634,15564.98614,2.046229237,6.284867838,89.59977702,1719.270684,8.115293295,45.10993346,72.31864728,6.753556927
80809,2.332701615,8.695442414,1260.903564,395.588399,47.85095123,0.44567176,911.0167555,11701.84305,3.300448874,9.081885145,158.8524736,249.7965168,0.755075433,33.04984034,2.726061919,6.712975783
80810,3.587618087,9.341297448,1305.848812,302.2270266,38.56727274,0.278767874,1110.600885,12432.29826,3.768186906,7.943959046,119.3718493,254.878585,0.348102509,34.91037872,2.096546494,6.909167183
80811,2.340200737,9.745848183,1249.580369,285.3266624,45.62349599,0.271731225,1094.153431,12788.98127,3.446458597,6.929450907,108.2632158,651.2697852,0.933223718,37.95317652,2.393461354,6.774597782
80812,19.42558664,11.88644403,888.5397094,260.561781,86.30318421,0.127637257,2243.551188,18175.04108,2.583915608,6.839478701,14.89213178,466.9822294,0.868947906,45.86059716,2.916393953,7.750853489
80813,2.241829014,10.13759082,1393.658934,325.7325186,114.987484,0.26986825,1196.391146,14737.86243,3.386742263,9.051360564,94.16699471,933.2407821,1.152752111,42.95623815,1.549418482,7.053345256
80814,8.654555388,8.268898345,1037.731624,445.0381898,22.60352973,0.408162779,1112.838591,11966.48203,3.421821603,7.480508029,107.3300171,116.6433423,0.641497253,33.39275264,2.368904253,6.815137874
80815,-1.622682595,9.819310388,1323.965393,304.5882399,82.39591037,0.448407045,783.9258826,12699.18009,1.243193656,7.201546995,80.25001813,1254.249708,5.190791332,43.58734473,2.779142008,6.091597419
80816,-1.904451603,10.5524232,1284.965947,269.3892377,113.4586557,0.343956999,856.7821067,13285.29673,2.173155687,8.389261779,75.63126389,1669.000119,3.904551937,43.14371709,2.713542084,6.317777554
80817,1.023302234,8.445375244,1254.218718,426.7017492,61.38707927,0.56329534,807.1129797,11568.31977,2.448310381,8.816023013,156.2890182,372.5269603,1.507847457,32.05528905,2.635765647,6.277172646
80818,5.195503539,10.93177848,931.3478019,403.9234894,43.80280387,0.343104312,1223.191696,15079.29597,2.0195597,5.543090501,79.75720463,1638.116571,4.950956624,39.61895166,2.435750819,7.009103359
80901,1.833571238,8.535326132,1527.334005,591.1561906,88.0785316,0.637075095,922.5466763,13070.67779,2.476568277,10.45896717,113.5427012,127.1136777,0.568119774,31.32636235,5.69842316,6.158255309
80903,4.592724494,9.280881416,1455.740369,414.0970832,118.7125716,0.343401093,1246.682725,14331.05953,3.448214783,9.961259383,117.5706266,144.3600489,0.144042967,37.40317937,1.831529369,6.491610771
80904,22.96634175,11.3889647,585.3405981,29.96765618,162.0918753,0.014847433,2491.533284,20772.19735,2.846951849,5.183147172,0.629200774,68.61753894,0.433556252,46.17201476,0.194679085,7.00763827
80905,23.54177139,11.65881715,673.1112701,65.80665917,95.0366021,0.026865081,2707.835501,20051.33545,3.583907156,6.847448148,8.192217226,13.13175008,0.235280214,43.09136304,-0.265043928,6.003388448
80906,26.0917315,13.26293339,976.3884779,180.9019809,95.68590783,0.062756092,2913.110931,18918.30649,3.257353315,5.956881864,102.901283,11.09596633,0.04278804,47.61685313,0.525365291,7.845275874
80907,4.620903742,8.41170667,1343.665748,605.8115201,77.1523338,0.625772042,970.610821,13424.25838,2.777048001,9.702070184,112.4359616,100.3686676,0.62239152,33.58781105,2.56793942,4.972240209
80908,14.65959093,5.381909895,855.1697485,990.289801,78.80348259,0.721402695,1264.493986,15498.98966,3.767305264,6.497791524,172.3302944,0.851196108,0.022785399,35.54680994,0.084536342,6.904687711
81001,-4.293518973,10.48906162,1133.747434,282.5025532,70.37916462,0.443934972,775.5100198,13584.11099,2.379597936,9.152157765,44.21539625,2287.42661,7.624825239,41.90259377,2.801343935,5.836466808
81002,-3.82680869,11.85252641,805.8731595,235.5171276,120.2728852,0.186226782,1150.714956,16413.31907,3.693920861,10.80290348,51.01415389,4794.420105,3.600262228,53.11667126,4.578010255,6.517929139
81003,0.626683962,7.852140453,623.4928517,1061.256469,97.62128819,0.487410735,1070.696973,16228.85419,3.210861664,10.1670305,8.598584546,4566.124086,10.95675097,45.18077581,1.693363905,5.328036161
81004,5.218567696,12.37214846,846.9156284,289.4639684,93.25416733,0.294431671,1381.255528,17425.28667,2.324166511,8.582366593,35.8773433,2971.361531,6.867043741,59.34258558,992.7856632,7.469389682
81005,-0.144973312,10.33133049,817.7139881,540.0502424,84.49375643,0.744105385,1130.930987,15722.87106,2.216852378,9.805101383,55.30346895,3622.548037,14.13577371,47.27482673,5288.302295,5.5703058
81006,-5.509726545,9.780242033,829.8606291,235.7166025,57.51574294,0.190711856,1065.843433,15361.98969,2.515379068,10.51590998,18.54611029,4504.29704,13.72965714,34.2334661,798.0135077,3.2207159
81007,-5.477461172,11.17951528,1210.04393,239.860424,111.8573866,0.347483076,749.1033317,13764.14262,2.56099216,9.658413702,64.61040832,2568.544949,6.011370535,43.51961736,4.933780289,5.643756386
81008,14.69757835,11.57922568,930.0695018,265.5055799,66.66198085,0.148441748,1868.14037,16551.80108,2.656021672,5.511674673,90.80029803,771.1974487,3.112678824,33.02871409,-0.525257543,4.395320906
81009,16.50447263,13.00544767,834.3786497,170.9234685,100.5001687,0.068463158,2258.738634,18846.56595,2.512373584,8.618706483,69.55247026,1788.708743,3.232045395,21.42292589,-1.435889092,1.695890462
81010,7.954305476,12.01757925,620.1742363,415.2066859,54.50455331,0.261021816,1627.552956,19007.51623,2.784166952,7.179083625,-201.0558473,2702.477469,9.902952906,51.64250317,2.438588392,7.242088259
81011,-6.588635619,11.88497048,800.7341315,234.8009543,110.3594433,0.112490251,1079.450853,15878.17183,3.73254046,8.894382987,86.74644269,4683.194102,4.712680134,54.85565259,2.900894446,6.938478073
81012,-1.371141191,9.457789618,759.3385427,833.7514004,51.71679747,0.490694075,1104.043081,15626.97056,2.02444385,9.676181382,-0.819462522,4015.858591,15.60356048,29.04202963,89.92474758,3.118849153
81013,8.201160794,11.09547811,1063.37281,357.7781486,100.1921076,0.26099669,1410.743277,16010.62256,2.545549551,8.314200471,81.60913109,1409.958734,1.521295422,57.61778172,0.757298492,7.595964262
81014,-4.591146701,9.974696465,807.1351912,221.482832,56.15121414,0.343484615,1004.540858,14801.46551,2.631422007,8.76916423,5.970948163,4029.188299,11.81743484,48.2623859,676.6460097,6.03600231
81015,-4.897638603,12.06961773,881.4200659,301.5461521,106.0884585,0.280517085,1088.752923,16199.83296,3.936422783,7.783397538,94.85197648,3878.1563,5.962439454,57.02378838,2.036781253,7.175130144
81016,-4.992448346,9.349951554,1192.483483,409.6515306,96.32235447,0.686844618,649.3184226,12017.8362,1.633002732,8.239727781,102.7257878,1888.897069,7.633504893,51.06280728,4.709532968,5.609624637
81017,0.364024648,9.830164867,706.805159,621.553704,94.07381831,0.645081987,957.3857596,14592.39331,2.933473757,9.296922116,99.65461982,4080.56129,7.222522449,51.26199024,2.996336034,6.85334522
81018,13.43503087,12.20202721,822.9271247,330.821728,74.23761403,0.213138062,1868.989432,18581.58716,1.940316262,7.125329468,45.95167398,2210.361237,5.032229968,8.112896289,137.4004,-0.867163329
81019,-1.027198502,10.659313,941.2116799,281.8144468,67.00283866,0.373083739,983.9317152,14824.98221,2.772115176,7.440179986,66.24902435,2741.900627,8.528957857,48.78172408,1.712848339,6.630042378
81020,-2.31608307,11.42112494,752.3045023,410.4261078,107.5041954,0.433795727,1002.971857,16045.00851,3.314349969,10.21414455,72.7360101,4566.070804,4.017855808,56.12957784,2.867822849,6.870094148
81021,-2.811958952,9.805998988,760.4958752,805.2508332,76.96826485,0.59187298,1063.818397,16555.5629,2.933416733,9.229223474,76.18545807,4631.815982,10.81774363,30.05121174,0.847644023,2.638519497
81022,0.809401343,8.930893191,656.8812036,447.8405558,124.704495,0.249575182,1288.543136,17088.29167,3.183427128,10.17269173,53.20355087,4539.218047,7.418912143,53.3843834,2.382669717,7.057439164
81101,-11.1022484,2.929051788,852.4227175,287.3644861,29.89822017,1.993765005,162.7638474,7112.101201,5.325051045,21.35771068,156.6720557,342.1875261,3.701040346,10.07787048,-1.662220136,-0.518422927
81102,-6.826590333,5.823812659,1300.621019,389.7844394,42.10079865,0.865516901,465.11817,9316.473146,3.302884492,13.68420105,116.3348189,323.6128616,3.803551502,41.24608536,9.108047306,5.240672348
81103,-13.07532986,6.359319936,1741.416552,294.5207809,72.19756,0.654543524,487.6441051,9457.740176,2.170406393,12.86159428,110.5073109,859.689303,5.664951812,40.65551921,8.57192217,5.019568344
81104,-10.16151777,5.449624921,1320.127339,306.4424977,53.00051497,0.88552013,372.1086882,8303.179242,3.499836096,14.57279153,95.39253008,364.7442434,4.103103767,45.81255045,2.752900055,5.448194936
81105,-3.145328629,5.594467229,1020.123636,656.5051453,39.29725569,1.265442639,543.018849,10356.11972,3.14979071,14.0947565,184.384499,554.5251605,5.566379645,43.26900166,8.22912335,5.05307568
81106,-0.182721243,4.713682085,750.266199,501.0219137,33.41976803,1.014037165,471.1129965,7684.269999,4.626102585,26.51984479,261.0387019,205.9585794,1.516516613,41.2651527,16.14932785,4.965563779
81107,-12.93691024,5.546473326,1583.030241,189.7066266,56.42565211,0.532594539,362.9641671,8851.147536,3.650440192,16.13879187,77.12519598,31.27761823,0.499731825,51.71177871,4.344835439,6.65928845
81108,-4.624121728,5.38846847,1025.737673,444.1157445,35.61747035,1.053017102,423.4974106,8258.734924,4.876594233,24.34282261,214.2315514,147.1400199,1.461335926,32.37469687,11.85701738,4.327436499
81109,-13.93452663,2.538397557,1191.900473,155.0805039,58.12005182,0.698047832,197.3323718,7854.426876,5.024070009,18.68923802,69.71333051,36.49298564,0.539279894,54.99516987,0.194099215,5.099376362
81110,0.239514307,5.112111856,718.5725412,912.2488951,31.12658742,1.868317809,501.4075952,8059.063435,4.047748608,23.02238579,304.6170444,699.6485565,6.358358211,54.64631875,3.661355321,4.864514306
81111,-12.78058658,5.440613877,1489.324568,291.1945607,42.57332163,0.931491742,325.2316285,8101.227509,4.152113693,18.4673405,140.1773776,216.1695644,1.818722396,46.23666587,6.296828177,6.030690459
81112,-7.313976397,8.083799162,1546.983539,512.8434251,83.52598644,0.891051409,606.0706328,10999.64916,1.539943457,12.21263005,134.7382571,1176.60637,6.329718794,55.21721261,6.535729758,4.773595061
81113,-11.34118389,2.4,985.2930161,181.9790483,44.90752661,0.487912213,292.4434006,8098.331251,4.563164352,16.22465776,64.19262754,159.4232687,2.643903442,43.57448633,1.910525758,5.666584456
81114,-8.23327837,6.005713843,1308.262205,372.6399176,35.05463273,0.93434352,379.820359,8188.860284,4.478033109,21.06710842,185.9646883,36.14264791,0.39914165,45.4561452,7.846212141,6.183641469
81201,15.4247307,7.18832546,680.912289,661.5033209,63.84071501,0.413664242,1535.885185,15914.35453,2.971690592,5.473449541,-55.70579732,342.1367108,4.371584626,39.19970819,466.6967554,6.555194544
81202,12.63276672,9.729408809,734.1051714,595.7085169,51.55888719,0.41549693,1472.668702,16637.63109,2.416379999,6.263903237,-13.32742824,830.4386578,3.854662563,37.7222669,1279.325072,6.659358717
81203,16.54353595,0.919901265,206.6454181,307.381518,83.09796359,0.170046011,1870.631066,19597.29282,5.49043343,4.758583448,-126.8753008,745.9659962,8.933292957,56.85249221,1.172014321,6.410046721
81204,10.92087719,4.059105263,514.4596316,933.2564912,47.0822807,0.694924079,1214.419094,15204.17289,4.371121441,5.935408608,-201.6933157,942.0107055,10.68914462,50.62583363,3.776327042,5.967971069
81205,16.05677261,1.208720778,474.8980212,694.7924875,85.67209526,0.416605217,1675.988883,16280.83512,4.335972894,5.390030961,13.38316065,507.8658777,6.522987943,46.71325534,2.2321746,7.021092369
81206,18.84830315,3.253416527,553.9368894,518.4022219,85.73268909,0.256606293,1881.356702,18543.78257,2.616502598,5.442617024,3.80866616,300.807134,3.107332045,40.70231919,1.586080364,6.67458032
81207,17.52966594,10.72854093,799.6827169,538.5600575,83.33444188,0.283455552,1944.10024,17913.88746,2.419709679,6.080756116,0.141454557,527.3984846,1.925314352,36.26035726,916.3659925,6.835400534
81208,10.8789166,9.597821725,635.0806669,560.033897,33.64799847,0.374944162,1433.277385,15857.81193,3.051362882,5.955449663,-63.32217604,1228.653269,3.6324587,46.06751232,1.642676827,7.466583791
81209,14.47004941,9.455764237,628.6906477,537.5710813,40.47331487,0.329569793,1563.240973,16111.82102,2.942424272,5.409102658,-87.2401771,637.046548,2.042833991,47.10846369,0.951708,7.157584896
81210,13.51235355,6.821381927,665.6526967,1277.320847,41.57451182,0.891595762,1247.917753,14290.79637,2.122196804,6.560370519,-217.1105647,388.6781689,4.980789396,45.32674589,2.232380075,6.677811777
81211,13.82627944,7.392878683,645.0137512,785.196936,28.86455412,0.648954525,1213.339276,14215.64607,2.384220756,6.072559403,-60.52930022,365.5353633,3.860863538,35.28514983,1.62878034,6.351934373
81212,19.1859627,10.54325389,480.4464392,219.3844519,78.41403137,0.117911082,2064.564331,18720.5056,3.759290319,2.952368109,-158.943486,573.2588396,2.059637508,51.15562882,0.736001284,7.524294823
81213,17.76255991,10.80804305,722.5042108,222.3593777,48.16823046,0.107414753,2164.869399,18667.48606,3.56956663,6.756000729,-4.471761629,842.0637257,1.18242659,49.82856156,0.574037338,7.672131193
81214,16.76175148,9.476252648,591.6524682,434.1991711,56.62454681,0.248274219,1836.402089,17793.52418,3.221125375,4.840513017,-137.2855709,688.0465824,2.795568998,42.17542973,1.131444074,7.398747053
81215,13.51268565,6.689527105,584.8483436,765.3921633,33.08652189,0.539351935,1356.300562,14785.36322,3.807460412,5.491028425,-2.02246865,422.8952286,3.612491479,41.34741624,1.746106879,6.813884444
81216,11.37133104,9.166490582,557.3401674,818.2853801,39.99524348,0.657525031,1296.481326,14992.53961,3.037503215,5.455598354,-231.2419341,898.967252,3.391389372,45.67442277,3.392849966,5.987894641
81217,10.44338673,9.000191977,700.3098967,886.9422911,42.80448166,0.735544233,1197.359639,14765.3159,2.022111417,6.029682435,-128.2894075,969.5898972,7.484760186,41.52092885,2.018507804,6.451832992
81218,11.84250775,6.630462196,580.8450806,733.8719174,44.74093659,0.621674197,1212.285024,15158.03401,3.386820097,5.659679369,-106.6406893,921.6138674,6.30398072,38.35044734,1.993902076,6.183900934
81219,18.35430094,6.208916889,528.3919554,264.4705597,47.59050157,0.152436621,1689.636226,17062.29934,3.713603675,4.502740306,-16.77842764,187.8912714,2.735254768,40.39833619,-0.495260593,5.743797301
81220,11.71389805,9.965342017,769.1190721,697.2323288,70.8287806,0.408355942,1578.553238,17466.35353,2.389939149,6.555802988,-49.07269904,1306.524162,6.783306762,39.87216573,2105.356773,6.589659949
81221,16.92400392,8.131334831,486.4418362,698.3609488,61.88924635,0.424625848,1586.266351,16899.93955,3.16920377,3.573681035,-321.7490797,172.7165661,1.556933869,46.79325558,2.13768659,6.085555489
81222,15.93689495,4.570275448,546.7377988,667.6196192,50.54425852,0.449260515,1400.841986,15569.19375,3.291233874,5.609926145,-64.07374193,305.5794836,3.702747263,35.56666853,1.530470333,6.386856698
81301,4.161417968,11.57602252,803.3183619,305.1578193,91.20322498,0.34743951,1349.537698,16865.84904,2.209257644,8.215878735,69.93030228,2897.609715,8.444360258,55.88887751,1926.053396,7.283185621
81302,7.438641431,12.14341012,1227.376566,90.40164374,107.4780038,0.059213129,1716.170712,16561.41348,3.394233142,8.156677272,33.02782673,1360.773751,1.001543029,57.6246714,0.497750005,7.893657474
81303,26.10753927,12.97233823,737.6187277,80.26049276,113.2007706,0.030446305,3181.792023,19850.98532,3.46524345,8.414342457,29.07907038,491.8118769,0.420984631,42.65966571,-0.561127523,4.833079459
81304,24.05507376,8.251477196,261.1763569,52.85824486,115.7348205,0.015330825,2528.099838,20507.83881,5.851026633,2.600305,10.17544735,42.00698728,0.196575929,57.60119261,0.31238091,6.830222722
81305,14.54471403,8.498009076,830.0462941,409.6530089,38.43204489,0.325438111,1287.657664,13998.61822,2.259068888,3.008375767,177.5522811,276.2293924,1.691247144,41.04999794,1.267354892,6.433400161
81306,17.26679473,11.88457159,912.1081206,242.8494237,96.98245623,0.131443821,2019.43433,17045.01836,2.506667026,5.578834417,63.66323065,544.3562761,1.27335176,59.0277954,214.8329719,7.660383929
81307,20.67549417,12.28380763,751.0499113,315.1910983,80.4764789,0.16369683,2104.420188,18841.95585,1.825896286,6.40996436,93.08224859,1120.645153,3.521806474,14.28785383,102.6147416,0.386447854
81308,10.83343705,8.990136409,1149.513597,197.9885731,23.82801104,0.138662069,1454.559555,12963.98241,3.998998446,5.88803735,36.09521743,-12.94856787,0.085592114,37.03495537,0.095821214,5.414398857
81309,12.55615591,12.92015354,903.2577794,278.3676284,101.4761451,0.160753581,1833.617427,18221.54426,2.331111495,7.657656134,62.38902932,2057.766507,4.70817135,52.2188569,1077.588321,7.590768264
81310,10.47266446,10.43636922,1226.142839,168.6556271,37.57273944,0.107058245,1642.584465,15186.78485,3.298863251,5.041124421,51.02263376,252.7139812,0.31496919,34.74775718,-0.203070164,4.704056812
81311,12.0240931,10.52622487,1211.693987,136.4014418,49.97920176,0.083948608,1716.474216,15940.79757,3.217178712,5.216743157,43.4291006,149.2950228,0.089777516,29.13020007,1.267517529,5.674718063
